time,open,high,low,close,volume,label
2019-06-10,2.71,2.75,2.71,2.71,889916,weak_down
2019-06-11,2.71,2.75,2.67,2.71,2168461,sideways
2019-06-12,2.71,2.71,2.67,2.71,914748,sideways
2019-06-13,2.71,2.75,2.67,2.71,2616757,sideways
2019-06-14,2.67,2.75,2.67,2.71,3137283,sideways
2019-06-17,2.71,2.75,2.67,2.71,1781275,sideways
2019-06-18,2.71,2.71,2.67,2.71,1269770,sideways
2019-06-19,2.71,2.75,2.67,2.71,2515936,sideways
2019-06-20,2.67,2.75,2.67,2.75,1892082,weak_up
2019-06-21,2.75,2.75,2.71,2.71,2650738,weak_down
2019-06-24,2.75,2.75,2.67,2.71,2293837,sideways
2019-06-25,2.71,2.71,2.67,2.71,946565,sideways
2019-06-26,2.67,2.71,2.67,2.67,1977082,weak_down
2019-06-27,2.67,2.71,2.59,2.63,7044771,weak_down
2019-06-28,2.63,2.67,2.59,2.63,3873888,sideways
2019-07-01,2.63,2.67,2.63,2.63,4059470,sideways
2019-07-02,2.67,2.67,2.59,2.59,5349350,weak_down
2019-07-03,2.59,2.63,2.59,2.59,923914,sideways
2019-07-04,2.63,2.67,2.59,2.63,3851297,weak_up
2019-07-05,2.63,2.67,2.59,2.63,2319169,sideways
2019-07-08,2.63,2.67,2.59,2.59,767395,weak_down
2019-07-09,2.63,2.63,2.59,2.59,1201769,sideways
2019-07-10,2.59,2.63,2.59,2.59,1145355,sideways
2019-07-11,2.59,2.67,2.59,2.63,3212091,weak_up
2019-07-12,2.67,2.67,2.59,2.59,2234725,weak_down
2019-07-15,2.63,2.63,2.59,2.59,698259,sideways
2019-07-16,2.63,2.63,2.59,2.59,2837140,sideways
2019-07-17,2.63,2.67,2.59,2.63,7431226,weak_up
2019-07-18,2.63,2.67,2.59,2.63,3502537,sideways
2019-07-19,2.63,2.67,2.59,2.67,3296284,weak_up
2019-07-22,2.67,2.67,2.59,2.63,3553148,weak_down
2019-07-23,2.63,2.67,2.59,2.63,3123309,sideways
2019-07-24,2.63,2.71,2.63,2.63,6613100,sideways
2019-07-25,2.63,2.67,2.63,2.67,1368419,weak_up
2019-07-26,2.67,2.67,2.63,2.67,4236831,sideways
2019-07-29,2.63,2.67,2.59,2.63,1478717,weak_down
2019-07-30,2.63,2.63,2.55,2.55,3580677,strong_down
2019-07-31,2.55,2.59,2.47,2.55,9593717,sideways
2019-08-01,2.55,2.59,2.51,2.55,2954962,sideways
2019-08-02,2.55,2.55,2.51,2.55,1128787,sideways
2019-08-05,2.55,2.55,2.47,2.51,4611097,weak_down
2019-08-06,2.47,2.51,2.44,2.47,3949015,weak_down
2019-08-07,2.47,2.51,2.44,2.47,2091815,sideways
2019-08-08,2.47,2.51,2.44,2.47,2085509,sideways
2019-08-09,2.47,2.51,2.47,2.47,2219241,sideways
2019-08-12,2.47,2.51,2.47,2.47,1033448,sideways
2019-08-13,2.47,2.51,2.44,2.47,1780796,sideways
2019-08-14,2.47,2.51,2.44,2.47,1961389,sideways
2019-08-15,2.47,2.47,2.4,2.44,2775767,weak_down
2019-08-16,2.44,2.47,2.4,2.44,3378952,sideways
2019-08-19,2.44,2.47,2.4,2.44,2151786,sideways
2019-08-20,2.44,2.47,2.4,2.4,6238858,weak_down
2019-08-21,2.4,2.4,2.36,2.36,5226753,weak_down
2019-08-22,2.32,2.4,2.32,2.36,2565008,sideways
2019-08-23,2.36,2.44,2.36,2.44,5467301,strong_up
2019-08-26,2.44,2.44,2.36,2.44,2997472,sideways
2019-08-27,2.44,2.47,2.4,2.44,3619470,sideways
2019-08-28,2.44,2.47,2.4,2.44,2363726,sideways
2019-08-29,2.44,2.47,2.44,2.44,1196348,sideways
2019-08-30,2.44,2.47,2.4,2.44,2124956,sideways
2019-09-03,2.47,2.47,2.4,2.4,2415703,weak_down
2019-09-04,2.44,2.44,2.36,2.44,2036434,weak_up
2019-09-05,2.44,2.44,2.4,2.4,1230525,weak_down
2019-09-06,2.44,2.44,2.36,2.4,1402399,sideways
2019-09-09,2.4,2.4,2.36,2.4,610473,sideways
2019-09-10,2.4,2.44,2.36,2.4,1472328,sideways
2019-09-11,2.36,2.4,2.36,2.4,1086359,sideways
2019-09-12,2.36,2.44,2.36,2.4,1793992,sideways
2019-09-13,2.4,2.47,2.4,2.44,3719112,weak_up
2019-09-16,2.44,2.47,2.4,2.47,2609455,weak_up
2019-09-17,2.47,2.47,2.44,2.44,2114474,weak_down
2019-09-18,2.47,2.47,2.44,2.44,1225628,sideways
2019-09-19,2.44,2.55,2.44,2.55,5689809,strong_up
2019-09-20,2.55,2.59,2.51,2.51,2834949,weak_down
2019-09-23,2.51,2.59,2.51,2.55,3423276,weak_up
2019-09-24,2.55,2.55,2.51,2.51,2874692,weak_down
2019-09-25,2.51,2.55,2.47,2.51,1466360,sideways
2019-09-26,2.51,2.59,2.51,2.59,3054876,strong_up
2019-09-27,2.55,2.59,2.55,2.55,1976014,weak_down
2019-09-30,2.55,2.63,2.55,2.55,2659011,sideways
2019-10-01,2.55,2.59,2.51,2.55,1957804,sideways
2019-10-02,2.55,2.59,2.51,2.51,1373693,weak_down
2019-10-03,2.51,2.55,2.47,2.55,1753704,weak_up
2019-10-04,2.55,2.55,2.51,2.51,692012,weak_down
2019-10-07,2.55,2.55,2.47,2.51,1861380,sideways
2019-10-08,2.51,2.55,2.51,2.51,1642425,sideways
2019-10-09,2.51,2.59,2.51,2.51,2772198,sideways
2019-10-10,2.55,2.55,2.51,2.51,998113,sideways
2019-10-11,2.55,2.59,2.51,2.55,1798906,weak_up
2019-10-14,2.55,2.63,2.55,2.59,5452508,weak_up
2019-10-15,2.59,2.63,2.55,2.59,1850797,sideways
2019-10-16,2.59,2.63,2.59,2.59,2215770,sideways
2019-10-17,2.59,2.63,2.55,2.59,1327624,sideways
2019-10-18,2.59,2.59,2.51,2.55,2705778,weak_down
2019-10-21,2.55,2.55,2.47,2.51,4536917,weak_down
2019-10-22,2.51,2.55,2.51,2.55,1433960,weak_up
2019-10-23,2.55,2.55,2.51,2.51,2654492,weak_down
2019-10-24,2.51,2.55,2.51,2.55,501837,weak_up
2019-10-25,2.51,2.59,2.51,2.51,2135660,weak_down
2019-10-28,2.55,2.63,2.51,2.59,4877805,strong_up
2019-10-29,2.63,2.67,2.55,2.55,1318977,weak_down
2019-10-30,2.55,2.59,2.55,2.55,1477074,sideways
2019-10-31,2.59,2.63,2.55,2.55,4408265,sideways
2019-11-01,2.55,2.59,2.55,2.55,1985704,sideways
2019-11-04,2.55,2.67,2.55,2.59,5626319,weak_up
2019-11-05,2.59,2.63,2.55,2.59,2862740,sideways
2019-11-06,2.59,2.63,2.59,2.59,2399849,sideways
2019-11-07,2.59,2.63,2.59,2.63,1742118,weak_up
2019-11-08,2.63,2.67,2.59,2.63,3735401,sideways
2019-11-11,2.63,2.63,2.59,2.59,2486069,weak_down
2019-11-12,2.59,2.63,2.59,2.59,1114075,sideways
2019-11-13,2.59,2.63,2.55,2.59,3882309,sideways
2019-11-14,2.59,2.59,2.55,2.55,1009919,weak_down
2019-11-15,2.55,2.59,2.51,2.55,2830430,sideways
2019-11-18,2.59,2.59,2.51,2.51,2177965,weak_down
2019-11-19,2.51,2.55,2.51,2.51,1034709,sideways
2019-11-20,2.55,2.55,2.51,2.55,2163539,weak_up
2019-11-21,2.55,2.55,2.47,2.51,2113433,weak_down
2019-11-22,2.51,2.51,2.47,2.47,2266356,weak_down
2019-11-25,2.47,2.51,2.44,2.47,2104471,sideways
2019-11-26,2.47,2.51,2.47,2.47,2027069,sideways
2019-11-27,2.51,2.51,2.44,2.44,1641829,weak_down
2019-11-28,2.44,2.47,2.4,2.4,1903109,weak_down
2019-11-29,2.4,2.4,2.32,2.32,4491797,strong_down
2019-12-02,2.32,2.36,2.28,2.28,3284751,weak_down
2019-12-03,2.28,2.36,2.28,2.32,1961490,weak_up
2019-12-04,2.32,2.4,2.32,2.36,1357587,weak_up
2019-12-05,2.36,2.4,2.32,2.36,1714885,sideways
2019-12-06,2.36,2.4,2.32,2.36,1706660,sideways
2019-12-09,2.4,2.4,2.32,2.36,1229267,sideways
2019-12-10,2.36,2.36,2.32,2.32,1101616,weak_down
2019-12-11,2.36,2.36,2.28,2.36,1188911,weak_up
2019-12-12,2.36,2.36,2.32,2.32,859454,weak_down
2019-12-13,2.32,2.36,2.32,2.32,1287829,sideways
2019-12-16,2.36,2.55,2.36,2.47,8212423,strong_up
2019-12-17,2.47,2.51,2.4,2.44,3629055,weak_down
2019-12-18,2.44,2.47,2.4,2.4,1234769,weak_down
2019-12-19,2.4,2.44,2.36,2.4,2917570,sideways
2019-12-20,2.4,2.44,2.36,2.4,1645382,sideways
2019-12-23,2.4,2.44,2.36,2.4,2001002,sideways
2019-12-24,2.4,2.4,2.36,2.4,1083863,sideways
2019-12-25,2.4,2.44,2.36,2.4,1527551,sideways
2019-12-26,2.4,2.4,2.36,2.36,1602485,weak_down
2019-12-27,2.36,2.47,2.36,2.47,3477811,strong_up
2019-12-30,2.47,2.55,2.44,2.47,6453871,sideways
2019-12-31,2.51,2.55,2.47,2.51,3941407,weak_up
2020-01-02,2.51,2.59,2.51,2.59,5266138,strong_up
2020-01-03,2.59,2.59,2.51,2.51,2756634,strong_down
2020-01-06,2.51,2.55,2.47,2.47,2225405,weak_down
2020-01-07,2.47,2.55,2.47,2.47,1900049,sideways
2020-01-08,2.47,2.55,2.44,2.47,4952178,sideways
2020-01-09,2.51,2.59,2.47,2.51,4564607,weak_up
2020-01-10,2.55,2.75,2.55,2.75,12074293,strong_up
2020-01-13,2.75,2.82,2.71,2.78,6713670,weak_up
2020-01-14,2.78,2.82,2.75,2.78,4214729,sideways
2020-01-15,2.78,2.86,2.75,2.86,5862093,strong_up
2020-01-16,2.86,2.98,2.86,2.9,5813973,weak_up
2020-01-17,2.9,2.98,2.82,2.82,5603239,strong_down
2020-01-20,2.82,2.86,2.78,2.78,5686173,weak_down
2020-01-21,2.75,2.94,2.75,2.86,3921607,strong_up
2020-01-22,2.86,2.98,2.86,2.98,5596112,strong_up
2020-01-30,2.94,3.05,2.86,2.9,9105370,strong_down
2020-01-31,2.9,3.05,2.86,2.9,18935757,sideways
2020-02-03,2.82,3.05,2.82,3.05,27397994,strong_up
2020-02-04,3.13,3.18,3.09,3.18,7888715,strong_up
2020-02-05,3.18,3.46,3.18,3.46,13147005,strong_up
2020-02-06,3.46,3.65,3.46,3.55,9104379,strong_up
2020-02-07,3.55,3.6,3.32,3.32,10890679,strong_down
2020-02-10,3.32,3.37,3.18,3.18,10748016,strong_down
2020-02-11,3.23,3.37,3.18,3.37,9393306,strong_up
2020-02-12,3.37,3.46,3.37,3.41,8981890,weak_up
2020-02-13,3.41,3.41,3.27,3.37,11588530,weak_down
2020-02-14,3.37,3.46,3.37,3.41,5467484,weak_up
2020-02-17,3.41,3.51,3.37,3.46,6810878,weak_up
2020-02-18,3.41,3.46,3.37,3.41,4349999,weak_down
2020-02-19,3.41,3.41,3.27,3.27,6807758,strong_down
2020-02-20,3.27,3.37,3.23,3.23,9524499,weak_down
2020-02-21,3.27,3.32,3.18,3.23,4420990,sideways
2020-02-24,3.23,3.37,3.13,3.32,20882603,strong_up
2020-02-25,3.27,3.46,3.23,3.41,14034831,strong_up
2020-02-26,3.41,3.74,3.37,3.74,30512712,strong_up
2020-02-27,3.74,4.11,3.74,4.11,18183092,strong_up
2020-02-28,4.11,4.49,4.02,4.49,34257491,strong_up
2020-03-02,4.44,4.91,4.25,4.91,54625808,strong_up
2020-03-03,4.91,5.38,4.82,5.28,42647821,strong_up
2020-03-04,5.19,5.61,5.05,5.61,50027154,strong_up
2020-03-05,5.56,6.17,5.52,6.03,65589848,strong_up
2020-03-06,6.03,6.08,5.61,5.8,22246933,strong_down
2020-03-09,5.28,5.66,5.24,5.24,4400928,strong_down
2020-03-10,4.72,5.24,4.72,4.72,14000432,strong_down
2020-03-11,4.49,5.19,4.44,5.19,28794377,strong_up
2020-03-12,5.19,5.38,5.05,5.24,16970413,weak_up
2020-03-13,5.0,5.28,4.72,5.14,28882992,weak_down
2020-03-16,5.1,5.14,4.91,5.14,8688136,sideways
2020-03-17,5.0,5.28,4.86,5.28,12201261,strong_up
2020-03-18,5.14,5.61,5.14,5.56,7407963,strong_up
2020-03-19,5.56,5.56,5.38,5.52,4986718,weak_down
2020-03-20,5.47,5.61,5.33,5.61,6011812,weak_up
2020-03-23,5.42,5.61,5.42,5.52,13749681,weak_down
2020-03-24,5.47,5.61,5.42,5.56,8322806,weak_up
2020-03-25,5.56,5.94,5.56,5.94,4967554,strong_up
2020-03-26,5.94,5.98,5.75,5.84,4013630,weak_down
2020-03-27,5.84,5.89,5.66,5.8,3671541,weak_down
2020-03-30,5.7,5.7,5.42,5.56,4326720,strong_down
2020-03-31,5.56,5.8,5.56,5.7,3548092,strong_up
2020-04-01,5.61,6.08,5.61,6.03,3776573,strong_up
2020-04-03,6.03,6.22,5.98,6.22,4185700,strong_up
2020-04-06,6.08,6.83,6.08,6.83,9067705,strong_up
2020-04-07,6.83,6.97,6.64,6.97,5730224,strong_up
2020-04-08,6.92,7.25,6.83,7.25,6052955,strong_up
2020-04-09,7.2,7.71,7.11,7.67,3893860,strong_up
2020-04-10,7.62,8.42,7.01,8.18,4915216,strong_up
2020-04-13,8.23,8.51,7.95,8.32,3262672,weak_up
2020-04-14,8.32,8.32,7.99,8.32,5084359,sideways
2020-04-15,8.28,8.42,8.23,8.42,5145129,weak_up
2020-04-16,8.42,8.42,8.18,8.37,2606662,weak_down
2020-04-17,8.18,8.51,8.18,8.42,4932621,weak_up
2020-04-20,8.42,8.42,8.14,8.14,4937658,strong_down
2020-04-21,7.95,8.14,7.34,7.34,5584359,strong_down
2020-04-22,7.25,7.85,6.78,7.57,3305313,strong_up
2020-04-23,7.57,7.85,7.53,7.67,1785925,weak_up
2020-04-24,7.48,7.67,7.48,7.67,1236565,sideways
2020-04-27,7.62,7.67,7.43,7.53,1674463,weak_down
2020-04-28,7.53,7.53,7.2,7.48,1814591,weak_down
2020-04-29,7.48,7.48,7.34,7.43,1362714,weak_down
2020-05-04,7.39,7.39,7.25,7.29,1922976,weak_down
2020-05-05,7.25,7.39,7.06,7.11,2449848,strong_down
2020-05-06,7.11,7.25,6.92,7.25,2734983,weak_up
2020-05-07,7.25,7.53,7.25,7.53,2012928,strong_up
2020-05-08,7.53,7.95,7.25,7.95,3808903,strong_up
2020-05-11,7.95,8.18,7.9,8.18,2107280,strong_up
2020-05-12,8.18,8.18,7.99,8.09,1544029,weak_down
2020-05-13,7.99,8.14,7.9,8.09,1176130,sideways
2020-05-14,8.04,8.14,7.9,8.04,2680578,weak_down
2020-05-15,8.04,8.04,7.25,7.25,4373756,strong_down
2020-05-18,7.25,7.25,6.55,6.97,6367453,strong_down
2020-05-19,6.97,7.2,6.73,6.78,4170990,strong_down
2020-05-20,6.78,6.78,6.12,6.12,6287217,strong_down
2020-05-21,5.52,5.84,5.52,5.61,26292100,strong_down
2020-05-22,5.61,6.17,5.38,6.17,13863233,strong_up
2020-05-25,6.36,6.78,6.12,6.59,8898341,strong_up
2020-05-26,6.45,6.69,6.12,6.55,9933431,weak_down
2020-05-27,6.5,6.64,6.26,6.36,9628207,strong_down
2020-05-28,6.36,6.69,6.26,6.59,9248948,strong_up
2020-05-29,6.59,6.59,6.41,6.55,6773051,weak_down
2020-06-01,6.55,6.64,6.41,6.59,9478349,weak_up
2020-06-02,6.55,6.69,6.45,6.55,4778747,weak_down
2020-06-03,6.55,7.11,6.45,7.11,12214182,strong_up
2020-06-04,7.11,7.48,7.11,7.43,6320457,strong_up
2020-06-05,7.43,7.48,7.29,7.48,5735946,weak_up
2020-06-08,7.48,7.76,7.43,7.67,7691861,strong_up
2020-06-09,7.57,7.71,7.53,7.53,4048463,weak_down
2020-06-10,7.53,7.67,7.39,7.57,4871557,weak_up
2020-06-11,7.67,7.9,7.25,7.25,11068056,strong_down
2020-06-12,7.01,7.48,6.55,7.48,3997346,strong_up
2020-06-15,7.48,7.67,7.25,7.39,7107827,weak_down
2020-06-16,7.62,7.67,7.34,7.53,8303243,weak_up
2020-06-17,7.48,7.53,6.78,6.78,5295572,strong_down
2020-06-18,6.78,6.87,6.45,6.55,4087187,strong_down
2020-06-19,6.55,6.87,6.55,6.87,1899304,strong_up
2020-06-22,6.87,7.06,6.78,6.78,1547627,weak_down
2020-06-23,6.78,6.83,6.55,6.64,3125484,strong_down
2020-06-24,6.64,6.83,6.5,6.5,3058217,strong_down
2020-06-25,6.5,6.69,6.36,6.69,1218440,strong_up
2020-06-26,6.69,6.83,6.55,6.55,1661000,strong_down
2020-06-29,6.5,6.5,6.08,6.12,1810313,strong_down
2020-06-30,6.17,6.31,5.7,6.08,3048688,weak_down
2020-07-01,6.08,6.26,5.75,6.17,1490369,weak_up
2020-07-02,6.17,6.22,6.08,6.08,1258750,weak_down
2020-07-03,6.08,6.12,5.98,5.98,1079047,weak_down
2020-07-06,5.94,6.12,5.89,6.03,1669494,weak_up
2020-07-07,6.03,6.26,5.61,6.12,2588555,weak_up
2020-07-08,5.8,6.22,5.8,6.12,1322431,sideways
2020-07-09,6.17,6.26,6.08,6.22,2207065,weak_up
2020-07-10,6.22,6.26,6.12,6.12,1245647,weak_down
2020-07-13,6.17,6.17,6.03,6.08,1939520,weak_down
2020-07-14,6.08,6.08,5.98,6.08,2109415,sideways
2020-07-15,6.12,6.12,5.98,5.98,2220375,weak_down
2020-07-16,5.98,6.08,5.94,6.03,1813339,weak_up
2020-07-17,6.03,6.17,5.94,6.08,2633880,weak_up
2020-07-20,6.08,6.12,5.98,6.03,2219626,weak_down
2020-07-21,6.03,6.08,5.94,6.03,2286887,sideways
2020-07-22,6.03,6.03,5.89,5.94,2032985,weak_down
2020-07-23,5.94,5.94,5.7,5.7,2364132,strong_down
2020-07-24,5.75,5.8,5.14,5.28,3027363,strong_down
2020-07-27,5.14,5.19,4.77,4.77,5271344,strong_down
2020-07-28,4.68,5.24,4.63,5.24,1999471,strong_up
2020-07-29,5.28,5.75,4.82,5.56,3203580,strong_up
2020-07-30,5.52,5.8,5.42,5.56,2219651,sideways
2020-07-31,5.42,5.56,5.24,5.52,2249182,weak_down
2020-08-03,5.42,5.7,5.38,5.66,2448825,strong_up
2020-08-04,5.75,5.89,5.66,5.89,4077299,strong_up
2020-08-05,5.89,6.03,5.8,6.03,2609136,strong_up
2020-08-06,6.03,6.03,5.84,5.98,2234716,weak_down
2020-08-07,5.94,6.03,5.84,5.84,2302905,strong_down
2020-08-10,5.84,5.98,5.84,5.94,2303126,weak_up
2020-08-11,5.89,5.94,5.52,5.89,1533420,weak_down
2020-08-12,5.84,5.94,5.8,5.89,1479341,sideways
2020-08-13,5.94,5.94,5.8,5.94,2493483,weak_up
2020-08-14,5.94,5.94,5.66,5.84,3428998,weak_down
2020-08-17,5.8,5.84,5.7,5.84,1279175,sideways
2020-08-18,5.8,5.84,5.7,5.8,1662460,weak_down
2020-08-19,5.8,6.36,5.75,6.36,8288650,strong_up
2020-08-20,6.31,6.5,6.22,6.26,1569654,weak_down
2020-08-21,6.26,6.31,6.22,6.26,2665504,sideways
2020-08-24,6.12,6.55,6.12,6.41,3605438,strong_up
2020-08-25,6.41,6.55,6.31,6.36,3263808,weak_down
2020-08-26,6.36,6.41,6.26,6.26,2974127,weak_down
2020-08-27,6.26,6.36,6.22,6.36,2860231,weak_up
2020-08-28,6.36,6.69,6.36,6.55,7182491,strong_up
2020-08-31,6.55,6.69,6.5,6.5,3840833,weak_down
2020-09-01,6.64,6.64,6.45,6.59,2901069,weak_up
2020-09-03,6.59,6.73,6.5,6.59,3325319,sideways
2020-09-04,6.59,6.59,6.31,6.55,2911562,weak_down
2020-09-07,6.55,6.64,6.41,6.45,4914333,weak_down
2020-09-08,6.45,6.5,6.36,6.45,2420180,sideways
2020-09-09,6.41,6.5,6.31,6.5,2020868,weak_up
2020-09-10,6.5,6.59,6.5,6.5,2441284,sideways
2020-09-11,6.5,6.92,6.5,6.83,7119274,strong_up
2020-09-14,6.83,6.92,6.69,6.78,3928684,weak_down
2020-09-15,6.83,6.83,6.73,6.78,3327918,sideways
2020-09-16,6.78,6.83,6.69,6.69,2044800,weak_down
2020-09-17,6.69,6.87,6.69,6.73,3230366,weak_up
2020-09-18,6.73,6.83,6.73,6.78,2645106,weak_up
2020-09-21,6.83,7.2,6.83,7.01,6373333,strong_up
2020-09-22,7.01,7.29,6.97,7.2,6059487,strong_up
2020-09-23,7.25,7.29,7.15,7.25,3871713,weak_up
2020-09-24,7.25,7.29,7.15,7.2,3043715,weak_down
2020-09-25,7.2,7.25,7.06,7.2,4512426,sideways
2020-09-28,7.25,7.43,7.15,7.29,2913564,weak_up
2020-09-29,7.29,7.39,7.11,7.11,3785398,strong_down
2020-09-30,7.11,7.2,7.06,7.2,2039515,weak_up
2020-10-01,7.2,7.25,7.15,7.2,2220008,sideways
2020-10-02,7.2,7.34,7.06,7.2,5375873,sideways
2020-10-05,7.2,7.43,7.2,7.29,2325000,weak_up
2020-10-06,7.34,7.34,7.2,7.2,2903600,weak_down
2020-10-07,7.2,7.34,7.15,7.2,3639400,sideways
